Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost,Reward,Slippage,Time Penalty
Buy,193.5,9597.358421062163,8141263.049829071,9998351.9043046,0.0879828341204922,-0.3915618341204877,0.12999999999999545,0.173579
Buy,193.5,9688.259661629838,8122878.909730987,9997557.15425636,0.0879828341204922,-0.3915618341204877,0.12999999999999545,0.173579
Buy,193.5,9785.317899626652,8104610.475687289,9998069.489265045,0.05679267521679932,-0.3603716752167948,0.12999999999999545,0.173579
Buy,193.5,9854.216760286907,8091641.360715563,9998432.30383108,0.05679267521679932,-0.3603716752167948,0.12999999999999545,0.173579
Buy,193.5,9960.177893808259,8071280.310465665,9998574.732917562,0.0439914170602461,-0.3475704170602416,0.12999999999999545,0.173579
Buy,193.5,10043.86977236371,8055555.744907958,9999044.545860337,0.1269922824088309,-0.43057128240882636,0.12999999999999545,0.173579
Buy,193.5,10101.14321856424,8044922.192858477,9999493.405650657,0.2199570853012305,-0.5157200853012259,0.12999999999999545,0.165763
Buy,193.5,10174.846993763049,8031351.806703504,10000184.699996654,0.1480971779485004,-0.44386017794849586,0.12999999999999545,0.165763
Buy,193.5,10356.877030998905,7997653.56573898,10001709.271237267,0.10159382592706473,-0.3961418259270602,0.12999999999999545,0.164548
Buy,193.5,10564.68062186847,7958185.289977685,10002450.990309235,0.2782261508175327,-0.5131361508175258,0.06999999999999318,0.16491
Buy,193.5,10685.931064938508,7934965.085614572,10002692.746680174,0.2651676705228648,-0.4999356705228579,0.06999999999999318,0.164768
Buy,193.5,10864.12345713351,7901239.701441715,10003447.590397049,0.2651676705228648,-0.49981767052285797,0.06999999999999318,0.16465
Buy,193.5,10956.546162326395,7882609.381944632,10002701.064354789,0.2651676705228648,-0.49953667052285794,0.06999999999999318,0.164369
Buy,193.5,11039.356693840271,7867346.441581723,10003461.961839816,0.0439914170602461,-0.2846734170602393,0.06999999999999318,0.170682
Buy,193.5,11185.823459468893,7837965.435602282,10002422.275009513,0.025398456481766182,-0.2660804564817594,0.06999999999999318,0.170682
Buy,193.5,11252.733665654267,7825538.388815404,10002942.353119504,0.025398456481766182,-0.2660804564817594,0.06999999999999318,0.170682
Buy,193.5,11317.948512845263,7812603.075943614,10002626.113179173,0.025398456481766182,-0.2660804564817594,0.06999999999999318,0.170682
Buy,193.49,11364.75823431691,7803588.987096476,10002556.057854455,0.035918841619856576,-0.2866008416198407,0.07999999999998408,0.170682
Buy,193.48,11554.997046183627,7765176.68773933,10000837.516234938,0.025398456481766182,-0.2860804564817696,0.09000000000000341,0.170682
Buy,193.46,11650.770530803782,7746768.012694643,10000726.079583943,0.07619536944529853,-0.3512583694452837,0.10999999999998522,0.165063
Buy,193.46,11696.83376469087,7738149.304875931,10001018.764993027,0.025398456481766182,-0.2566384564817685,0.060000000000002274,0.17124
Buy,193.45,11762.761748368348,7725765.223922957,10001271.484144814,0.0439914170602461,-0.2852314170602677,0.0700000000000216,0.17124
Buy,193.43,11843.054506508579,7710496.375747884,10001298.408941839,0.0439914170602461,-0.30523141706024953,0.09000000000000341,0.17124
Buy,193.43,12003.630464945336,7680655.057442749,10002517.298277125,0.035918841619856576,-0.29715884161986,0.09000000000000341,0.17124
Buy,193.43,12154.71201239832,7651013.6232493995,10002099.567807607,0.025398456481766182,-0.2866384564817696,0.09000000000000341,0.17124
Buy,193.4,12299.985510836923,7624194.457366614,10003011.655162474,0.08031697153504797,-0.3715569715350525,0.12000000000000455,0.17124
Buy,193.4,12447.623151794962,7596034.296860459,10003404.614417605,0.22141861025186874,-0.5082316102518732,0.12000000000000455,0.166813
Buy,193.39,12564.022752443914,7573031.375660496,10002787.735755624,0.025398456481766182,-0.32221145648179006,0.13000000000002387,0.166813
Buy,193.36,12742.85564472839,7539587.249391872,10003545.816856554,0.12180671823874051,-0.4486197182387371,0.1599999999999966,0.166813
Buy,193.33,12885.811236940086,7511327.033937317,10002540.920374945,0.025398456481766182,-0.3813104564817639,0.18999999999999773,0.165912
Buy,193.33,13024.03900237626,7485039.291684072,10002976.752013475,0.0879828341204922,-0.4438948341204899,0.18999999999999773,0.165912
Buy,193.26,13190.783812413605,7452938.545506986,10002189.425094038,0.36718122590369406,-0.781708225903694,0.25,0.164527
Buy,193.25,13305.021258408931,7430579.081283691,10001774.439471217,0.08031697153504797,-0.497763971535048,0.25,0.167447
Buy,193.24,13451.826093753827,7403278.201147247,10002709.075504236,0.025398456481766182,-0.4528454564817571,0.2599999999999909,0.167447
Buy,193.24,13513.244775722616,7390973.413994825,10002272.834455464,0.3573879616717969,-0.7848349616717878,0.2599999999999909,0.167447
Buy,193.17,13580.849437412158,7377706.544055676,10001119.229880583,0.17959420809928286,-0.6174212080992931,0.27000000000001023,0.167827
Buy,193.17,13675.575725931578,7360051.390379945,10001762.353358148,0.17959420809928286,-0.6174212080992931,0.27000000000001023,0.167827
Buy,193.11,13808.9240570255,7334234.358930018,10000875.683582213,0.2527114512125655,-0.7505384512125496,0.3299999999999841,0.167827
Buy,193.11,13953.686731504602,7305791.6593213,10000388.104042154,0.2651676705228648,-0.7595436705228489,0.3299999999999841,0.164376
Buy,193.1,14104.779366735582,7277531.880255852,10001164.775972493,0.025398456481766182,-0.5308864564817696,0.3400000000000034,0.165488
Buy,193.09,14280.480612451067,7244732.605920207,10002150.607378382,0.07619536944529853,-0.5916833694452928,0.3499999999999943,0.165488
Buy,193.09,14392.321109588684,7222833.777381297,10001847.060431777,0.11358535043359864,-0.6370813504335929,0.3499999999999943,0.173496
Buy,193.0,14540.14092613633,7193091.372763555,9999338.571507866,0.035918841619856576,-0.6494148416198543,0.4399999999999977,0.173496
Buy,193.0,14688.82824192807,7165512.0500139585,10000455.900706075,0.025398456481766182,-0.6388944564817639,0.4399999999999977,0.173496
Buy,193.0,14764.293355554966,7151033.73697973,10000542.35460184,0.08031697153504797,-0.6938129715350456,0.4399999999999977,0.173496
Buy,193.0,14876.669800097767,7130155.532387902,10001352.80380677,0.17959420809928286,-0.7930902080992805,0.4399999999999977,0.173496
Buy,193.0,14991.61798381353,7108399.855061281,10001782.125937292,0.11070930512593437,-0.7242053051259321,0.4399999999999977,0.173496
Buy,193.0,15162.337599085,7074240.2757373145,10000571.43236072,0.050796912963532365,-0.6642929129635301,0.4399999999999977,0.173496
Buy,193.0,15303.994624329729,7046205.054464941,9999876.016960578,0.09503232230765692,-0.7085283223076546,0.4399999999999977,0.173496
Buy,193.01,15389.995647859958,7030188.482571289,10000611.542564739,0.09503232230765692,-0.6936183223076637,0.4300000000000068,0.168586
Buy,193.0,15426.35534866015,7022941.336251934,10000227.918543343,0.025398456481766182,-0.6339844564817639,0.4399999999999977,0.168586
Buy,193.0,15602.871118782898,6989168.797424014,10000522.923349112,0.025398456481766182,-0.6339844564817639,0.4399999999999977,0.168586
Buy,193.0,15715.368963400368,6966818.034087782,9999884.244024053,0.025398456481766182,-0.6339844564817639,0.4399999999999977,0.168586
Buy,193.0,15833.563305415837,6943205.179137473,9999082.89708273,0.025398456481766182,-0.6402064564817639,0.4399999999999977,0.174808
Buy,193.0,15943.261712202255,6921162.820215655,9998212.33067069,0.050796912963532365,-0.6656049129635301,0.4399999999999977,0.174808
Buy,193.0,15996.036619065328,6910485.462360618,9997720.529840225,0.08031697153504797,-0.6951249715350456,0.4399999999999977,0.174808
Buy,193.0,16042.986305652657,6901632.956964025,9997929.313954988,0.09836779897325425,-0.7131757989732519,0.4399999999999977,0.174808
Buy,193.0,16188.018665489706,6872289.338399635,9996576.940839149,0.025398456481766182,-0.6402064564817639,0.4399999999999977,0.174808
Buy,193.0,16247.871411806553,6860456.547520672,9996295.729999337,0.025398456481766182,-0.6402064564817639,0.4399999999999977,0.174808
Buy,193.0,16290.663076004997,6852403.59566247,9996501.569331434,0.1813812591599934,-0.7961892591599911,0.4399999999999977,0.174808
Buy,193.0,16339.241784696467,6842736.152585559,9996209.817031976,0.2651676705228648,-0.8396596705228614,0.4099999999999966,0.164492
Buy,193.0,16481.01405126508,6815455.3685237365,9996291.080417898,0.2539845648176618,-0.8284515648176585,0.4099999999999966,0.164467
Sell,193.3,16304.988774002124,6850520.152498091,10002274.482512701,0.08031697153504797,-0.24528497153504797,0.0,0.164968
Sell,193.3,16244.48445776332,6862147.39769039,10002206.243376039,0.05679267521679932,-0.2207446752167993,0.0,0.163952
Sell,193.3,16180.713353300538,6873895.626474095,10001627.517667089,0.06221325863461118,-0.2264112586346112,0.0,0.164198
Sell,193.35,16022.748788118606,6904947.320328591,10002945.798511324,0.035918841619856576,-0.20196484161985656,0.0,0.166046
Sell,193.37,15864.653820292235,6935502.110909253,10003250.220139163,0.025398456481766182,-0.19016045648176616,0.0,0.164762
Sell,193.38,15699.170252843118,6968410.18609515,10004315.729589952,0.08031697153504797,-0.2779729715350491,0.030000000000001137,0.167656
Sell,193.38,15610.77747116527,6985474.362060435,10004286.509434376,0.08031697153504797,-0.2750109715350491,0.030000000000001137,0.164694
Sell,193.38,15504.05680388449,7006980.666773126,10005155.171508309,0.025398456481766182,-0.22590045648176732,0.030000000000001137,0.170502
Sell,193.44,15372.559590260153,7032681.494961482,10006349.422101405,0.035918841619856576,-0.26169484161985884,0.060000000000002274,0.165776
Buy,193.36,15504.318985752881,7006029.284877265,10003944.403962443,0.08031697153504797,-0.327628971535032,0.07999999999998408,0.167312
Buy,193.35,15623.461137400613,6982785.333942939,10003581.544859346,0.07619536944529853,-0.33350736944530196,0.09000000000000341,0.167312
Buy,193.35,15786.98877398662,6949932.585361179,10002346.864811491,0.025398456481766182,-0.2827104564817696,0.09000000000000341,0.167312
Buy,193.35,15840.519200971765,6939829.581017557,10002593.968525447,0.0439914170602461,-0.30130341706024955,0.09000000000000341,0.167312
Sell,193.52,15694.218967352694,6968708.567112558,10005853.82167465,0.08031697153504797,-0.24620097153504797,0.0,0.165884
Sell,193.52,15519.52530595065,7002795.032281259,10006133.569488829,0.025398456481766182,-0.19128245648176617,0.0,0.165884
Sell,193.52,15473.274744665981,7012042.511940612,10006430.640528373,0.025398456481766182,-0.27115645648175024,0.07999999999998408,0.165758
Sell,193.55,15315.665513687367,7042966.270822152,10007313.330996342,0.050796912963532365,-0.26635591296351535,0.04999999999998295,0.165559
Sell,193.52,15268.298030457587,7051966.853505504,10006687.888359657,0.08031697153504797,-0.24636897153504797,0.0,0.166052
Sell,193.52,15146.997339385702,7075030.335034631,10006277.260152552,0.025398456481766182,-0.19145045648176617,0.0,0.166052
Sell,193.53,15106.254786705338,7082997.707508255,10006511.19637934,0.17959420809928286,-0.48055620809927835,0.12999999999999545,0.170962
Sell,193.53,15066.175904668544,7090589.536842523,10006346.559673026,0.17959420809928286,-0.48055620809927835,0.12999999999999545,0.170962
Sell,193.59,14999.176487240393,7103053.653786162,10006744.22995103,0.09157543716264867,-0.26763443716263957,0.009999999999990905,0.166059
Sell,193.6,14842.132167710548,7134371.722969058,10007808.51063782,0.15449277941469727,-0.32055177941469726,0.0,0.166059
Sell,193.6,14694.905510408422,7163189.341542832,10008123.048357902,0.06719799953564982,-0.2318739995356498,0.0,0.164676
Buy,193.5,14769.60884910916,7149055.520348392,10006974.832651015,0.025398456481766182,-0.27692345648177874,0.0800000000000125,0.171525
Buy,193.5,14892.046498524507,7126504.388787177,10008115.38625167,0.025398456481766182,-0.27692345648177874,0.0800000000000125,0.171525
Buy,193.5,14958.450580860479,7113339.786910285,10007799.974306788,0.025398456481766182,-0.27692345648177874,0.0800000000000125,0.171525
Buy,193.5,15013.649029685825,7102760.61754164,10007901.704785846,0.025398456481766182,-0.27692345648177874,0.0800000000000125,0.171525
Buy,193.5,15145.620088587402,7076547.542528224,10007225.029669886,0.025398456481766182,-0.27692345648177874,0.0800000000000125,0.171525
Buy,193.5,15247.602147765809,7056069.010590236,10006480.02618292,0.0439914170602461,-0.29551641706025866,0.0800000000000125,0.171525
Buy,193.48,15306.573134417447,7044569.069611638,10006084.839658726,0.35918841619856573,-0.5642194161985862,0.040000000000020464,0.165031
Buy,193.48,15358.259664120398,7034447.666111873,10005963.745925888,0.17959420809928286,-0.38403920809930336,0.040000000000020464,0.164445
Buy,193.47,15419.16657754581,7023251.22151001,10006397.379267797,0.025398456481766182,-0.21035045648177642,0.020000000000010232,0.164952
Buy,193.46,15493.24874572687,7009273.638564464,10006597.540912785,0.08031697153504797,-0.2790659715350491,0.030000000000001137,0.168749
Buy,193.46,15541.749801526616,7000229.9278082475,10006936.844411587,0.025398456481766182,-0.22414745648176732,0.030000000000001137,0.168749
Buy,193.46,15657.419027933776,6976812.8060034765,10005897.091147546,0.025398456481766182,-0.22414745648176732,0.030000000000001137,0.168749
Buy,193.45,15704.832086192186,6967235.021309335,10005334.788383212,0.1163903493627353,-0.3251393493627558,0.040000000000020464,0.168749
Buy,193.45,15749.726267879494,6958805.627028811,10005590.1735501,0.07619536944529853,-0.31704936944532014,0.0700000000000216,0.170854
Buy,193.45,15811.474194433622,6947182.361897338,10005912.044810522,0.025398456481766182,-0.2662524564817878,0.0700000000000216,0.170854
Buy,193.45,15968.829743401737,6916808.644278204,10005978.75813927,0.025398456481766182,-0.2662524564817878,0.0700000000000216,0.170854
Buy,193.42,16093.9589315075,6891803.26713045,10004696.803662632,0.05679267521679932,-0.32764667521682206,0.10000000000002274,0.170854
Buy,193.42,16213.686831519264,6869266.585631485,10005317.89258394,0.0439914170602461,-0.31484541706026886,0.10000000000002274,0.170854
Buy,193.4,16260.138576262885,6860025.5673252605,10004736.367974503,0.22858610833589563,-0.5194401083359002,0.12000000000000455,0.170854
Buy,193.42,16423.691801209246,6829531.332916936,10006201.80110683,0.08031697153504797,-0.30119197153505933,0.05000000000001137,0.170875
Buy,193.41,16503.46135901253,6813510.82463191,10005445.286078524,0.0439914170602461,-0.2748664170602484,0.060000000000002274,0.170875
Sell,193.49,16342.295301340308,6845802.065809686,10007872.783666022,0.1269922824088309,-0.2921812824088309,0.0,0.165189
Sell,193.49,16294.674209916135,6855456.530366833,10008313.043243507,0.025398456481766182,-0.1996814564817571,0.009999999999990905,0.164283
Buy,193.41,16404.53577167982,6833688.307111199,10006489.570711793,0.13911307540876636,-0.3272190754087766,0.020000000000010232,0.168106
Buy,193.4,16563.883722305793,6803079.1157289045,10006534.227622844,0.11070930512593437,-0.3088153051259355,0.030000000000001137,0.168106
Buy,193.4,16604.534500801215,6794986.806145124,10006303.77860008,0.025398456481766182,-0.2235044564817673,0.030000000000001137,0.168106
Buy,193.4,16748.665940812894,6766865.6140030585,10006057.606956273,0.025398456481766182,-0.2235044564817673,0.030000000000001137,0.168106
Buy,193.4,16863.62233215196,6745414.855617944,10006839.414656132,0.16063394307009593,-0.36234294307009707,0.030000000000001137,0.171709
Buy,193.4,16922.24820233767,6734640.591722035,10007403.39405414,0.025398456481766182,-0.22710745648176733,0.030000000000001137,0.171709
Buy,193.4,17100.293695597167,6701559.029491207,10008755.8302197,0.035918841619856576,-0.23762784161985773,0.030000000000001137,0.171709
Buy,193.4,17194.821838331947,6682504.232302621,10007982.77583602,0.025398456481766182,-0.22710745648176733,0.030000000000001137,0.171709
Buy,193.4,17242.584364807833,6673306.168605964,10008021.984759798,0.06719799953564982,-0.26890699953565095,0.030000000000001137,0.171709
Buy,193.37,17320.323889652,6658811.957445581,10008042.98798759,0.025398456481766182,-0.25710745648176847,0.060000000000002274,0.171709
Buy,193.34,17385.731362509592,6645914.662336571,10007271.963964175,0.08031697153504797,-0.31692897153505023,0.060000000000002274,0.176612
Buy,193.33,17475.16565289011,6629423.863664933,10007897.639338179,0.025398456481766182,-0.27201045648175937,0.06999999999999318,0.176612
Buy,193.33,17517.720815033295,6621435.730717084,10008136.695887472,0.0842371504041885,-0.33084915040418167,0.06999999999999318,0.176612
Buy,193.31,17568.557314701466,6611146.612460333,10007324.426965274,0.2539845648176618,-0.45070456481766297,0.030000000000001137,0.16672
Buy,193.31,17660.639164892615,6593094.161850767,10007072.318816159,0.025398456481766182,-0.2221184564817673,0.030000000000001137,0.16672
Buy,193.31,17728.72838732554,6579324.862178931,10006465.34673283,0.035918841619856576,-0.2326388416198577,0.030000000000001137,0.16672
